name
13 отдел полиции
Солнечная долина
26 отделение полиции
Здание бывшей офицерской казармы служителей Охтинского порохового завода
1-я Луговая улица
Аннинское шоссе
Детская поликлиника
АТС-524 «Пороховская-2»
Поликлиника №120
Торговый двор
Манежный переулок
Дунайский путепровод
Витебский путепровод
Пушкинская улица
Дунайский проспект
Дунайский проспект
Львовская улица
улица Гоголя
улица Добролюбова
Тракторный переулок
улица Труда
Целинная улица
Морской проспект
Северо-Западная ТЭЦ
Северная
Отделение пенсионного фонда
Нева
Фонтанка
Малоохтинская набережная
Малоохтинский мост
Российский путепровод
Общежитие Военно-космической академии им. А.Ф.Можайского
Выборгская
"ОАО ""Третий парк"""
Караваевский переулок
1-я Новая улица
Песочная улица
Аэродромная улица
Межевая улица
Кирочная улица
Чертово озеро
улица Меркурьева
Северное кладбище
Музей хлеба
набережная реки Карповки
набережная реки Карповки
проспект Карла Маркса
4-й учебный корпус
ТРК «Континент»
О’кей
Бизнес-центр «Инком»
Бизнес-центр «Профит»
Бизнес-центр «Белый Остров»
"ПТО-3 ""Северная Свалка"""
Горелый ручей
улица Костылёва
10-я дорога
Загородная улица
Империя Фитнеса
Лукойл
Строитель
5-й ржевский мост
"КАС ""Есенина"""
Пятёрочка
улица Репина
Паткановская улица
Русановская улица
Социалистическая улица
Механическая улица
"Перехватывающая стоянка  метро ""Политехническая"""
ЖК «На Серебристом бульваре»
"ТЦ ""Капитолий"""
Вкусно — и точка
Пятёрочка
Всеволожский мост
КАД
Камышинская улица
Пороховское кладбище
Кушелевский путепровод
Кушелевский путепровод
река Чёрная
Михайловка
Безымянный переулок
Михайловская улица
1-я Берёзовая аллея
Песочная улица
Управление по вопросам миграции ГУ МВД РФ по г. Санкт-Петербургу и Ленинградской области
8-я линия
Гагаринская улица
Петровская набережная
КАД
Максидом
Муринский ручей
Заневский проспект
Синопская набережная
проспект Обуховской Обороны
проспект Обуховской Обороны
1-я Поперечная улица
Молочно-товарная ферма «Большая Каменка»
ГСК «Суздальский»
Общежитие №2
Евразия
Общежитие № 1
Бизнес-центр «Лесной»
АвтоСТОлица
BCC Company
Общежитие №1
Налоговая инспекция Выборгского района
Общежитие №4 СПбГЭТУ
Военный комиссариат Выборгского района
Общежитие «Лесное» СПбГУТ
Котельная 1 Выборгского ЭУ
Консультативно-диагностический центр СПбГПМА
4-я Поперечная улица
ПО Новоковалёво
5-я Поперечная улица
КАС «Полёт»
Молочный завод «Пискарёвский»
КАС Бокситогорская
Газовая улица
Недостроенный трамвайный парк №11
Братская улица
Поперечная улица
Краснопрудский переулок
Евинский пруд
Песочный пруд
Газовая улица
улица Громова
Орлиный Нижний пруд
Столовая № 30
Капсюльное шоссе
сад Андрея Петрова
сквер Низами
ТК Ланской
УМВД по Петроградскому району
Бизнес-центр «На Монетной»
Генеральное консульство Эстонской Республики
Бутик-отель Аристократ
Бизнес-центр «Большая Монетная 16»
Стоматологическая поликлиника №17
Бизнес-центр «Стельп»
Военный комиссариат Петроградского района
НИИ эпидемиологии и микробиологии имени Пастера
Администрация Петроградского района
ЗАГС Петроградского района
улица Брагина
сад Александровского лицея
Представительство Республики Коми в Северо-Западном регионе Российской Федерации
Дивенская улица
Управление Федерального казначейства по г. Санкт-Петербургу
Бабигонский пруд
Чёрный пруд
Пискарёвский путепровод
"Автоцентр ""СевероЗапад"" VW"
Старая Деревня
набережная реки Карповки
набережная реки Карповки
набережная реки Карповки
Гипер Лента
Малый проспект П.С.
Кантемировская улица
Кантемировская улица
Локер
Кантемировская улица
Кантемировская улица
Ново-Автовский путепровод
улица Профессора Попова
набережная реки Карповки
улица Фаворского
Комендантский проспект
парк Авиаторов
Самсониевский канал
Ольгинский канал
проспект Косыгина
Грузовой терминал Пулково
ВСДП 28 пр
Пулковская астрономическая обсерватория
